title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Watergate: Blueprint for a Scandal",tv,Documentary,2022,tt20214566,8.3,166,"AG, BB, BS, HN, NI, TT, US"
"What Lies Beneath",tv,Reality-TV,2018,tt9202294,7.8,44,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, FR, GT, HU, JM, LC, MC, MX, PA, PE, PT, PY, SV, TC, UY, VE"
,tv,Drama,2022,,,,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"The Man Without a Heart",tv,Documentary,2024,tt19767974,7.1,12,"AD, AG, AR, BB, BO, BR, BS, CL, CO, CR, DO, ES, GT, HN, JM, MX, NI, NO, PA, PE, PY, SV, TT, US, UY, VE"
,tv,"Documentary, Reality",2022,,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"Generation Drag",tv,Reality-TV,2022,tt19848992,4.5,246,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, PA, PE, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
"The Book of Queer",tv,Comedy,2022,tt19853592,6,726,"AG, AR, BB, BO, BR, BS, CL, CO, CR, GT, HN, MX, NI, NO, PE, RS, SV, TT, US, UY"
"German Genius",tv,Comedy,2023,tt16247142,5.5,431,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Two Shallow Graves: The McStay Family Murders",tv,Documentary,2022,tt8405624,6.9,299,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NO, PA, PE, PY, RO, SK, SV, TC, TT, US, UY, VE"
"Deadliest Mums & Dads",tv,"Crime, Documentary",2021,tt16269820,6.8,64,"AD, AG, BB, BE, BG, BS, CZ, DK, ES, FI, FR, HN, HU, MC, MD, NI, NL, NO, PL, RO, SE, SK, TT, US"
"Making Modern with Brooke and Brice",tv,Documentary,2021,tt15274374,8.6,40,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Murdaugh Murders: Deadly Dynasty",tv,"Crime, Documentary",2022,tt20202860,6.9,1686,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Devil in the Web",tv,"Crime, Documentary",2022,tt20751132,6.9,81,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, HN, JM, LC, MC, MX, NI, NO, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Shed and Buried",tv,Documentary,2021,tt21034446,8.6,64,"BA, BG, CZ, DK, FI, FR, HR, HU, MC, MD, ME, MK, NL, NO, RO, SE, SI, SK"
"Spooked: Scotland",tv,Reality-TV,2022,tt19882650,5.4,190,"AD, AG, BB, BE, BG, BS, CZ, DK, ES, FI, FR, HN, HU, MC, MD, NI, NL, NO, RO, SE, SK, TT, US"
,tv,,2016,,,,"AD, BE, BG, CZ, DK, ES, FI, FR, HU, MC, MD, NO, PL, PT, RO, SE, SK"
"Tudo Fácil",tv,Reality,2022,tt25380594,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"Camp Lazlo: Shorts",tv,"Adventure, Animation, Comedy",2006,tt6997664,7.3,29,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Transporter",tv,Drama,2022,tt20122424,1.7,157,"FR, MC"
"Mind Over Murder",tv,"Biography, Crime, Documentary",2022,tt20782578,7.2,2091,"AD, AG, BA, BB, BG, BS, CZ, DK, ES, FI, HN, HR, HU, MD, ME, MK, NI, NL, NO, PL, PT, RO, SE, SI, SK, TT, US"
"Divina Comida México",tv,Reality-TV,2022,tt23643790,7.6,33,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Conjuring Kesha",tv,"Adventure, Mystery, Reality-TV",2022,tt15684008,4.4,455,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PL, PY, RS, SE, SV, TC, TT, US, UY, VE"
"A Round with Tiger",tv,,2021,tt32507512,,,"AG, BB, BS, HN, NI, NL, PL, TT, US"
"Lellobee City Farm",tv,Animation,2022,tt21243226,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"The Retro Plant Shop with Mikey & Jo",tv,Reality-TV,2022,tt21104478,6.6,31,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"'Til Jail Do Us Part",tv,Drama,2022,tt14177208,6.2,166,"AD, AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HR, HU, JM, LC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
,tv,Reality,2022,,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"Guy's All-American Road Trip",tv,Reality,2022,tt20101406,6.7,47,"AG, BB, BS, HN, NI, RS, TT, US"
"My Daughter Joined a Cult",tv,Documentary,2022,tt21112454,5.9,953,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PL, PY, SV, TC, TT, US, UY, VE"
"Bugs Bunny Builders",tv,"Adventure, Animation, Comedy",2022,tt21050232,7.1,139,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Jessica's Big Little World",tv,Animation,2023,tt14075028,6.3,121,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
"Gem Hunters Down Under",tv,Documentary,2022,tt22035106,6.1,14,"ES, NL"
,tv,Reality,2022,,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, NL, PA, PE, PY, SV, TC, TT, US, UY, VE"
"María Marta: El crimen del country",tv,"Biography, Crime, Drama",2022,tt21285810,6.4,337,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"The Great Giveback with Melissa McCarthy and Jenna Perusich",tv,"Family, Reality-TV",2022,tt15977296,8,53,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, HN, JM, LC, MX, NI, NL, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Scavengers Reign",tv,"Adventure, Animation, Drama",2023,tt21056886,8.6,23852,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,tv,"Reality, Documentary",2021,,,,PL
"The Rehearsal",tv,"Comedy, Documentary",2022,tt10802170,8.5,27231,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Nobody Knows Anything",tv,Comedy,2022,tt20854604,8.4,81,"AD, BO, BR, BZ, CL, CO, CR, DO, EC, ES, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Hungry for Answers",tv,Documentary,2022,tt21029718,6,81,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, NL, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Me or the Menu",tv,Game-Show,2022,tt21098612,5.5,28,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, GT, HN, HR, HU, JM, LC, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Beachside Brawl",tv,"Game-Show, Reality-TV",2022,tt21058888,6.2,82,"AG, BB, BS, HN, NI, RS, TT, US"
"Edge of the Earth",tv,"Adventure, Documentary, Sport",2022,tt12116498,7.3,474,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,tv,,2022,,,,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
"Irina Rimes: On My Way",tv,Documentary,2022,tt20846282,7.7,74,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"I Went Undercover",tv,"Crime, Documentary",2022,tt21101248,7,37,"AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NL, PA, PE, PL, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
"A Brutal Pact: The Murder of Daniella Perez",tv,"Crime, Documentary",2022,tt21339770,8.4,1622,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,tv,,2020,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Anarchists",tv,Documentary,2022,tt21103642,5.8,1008,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"101 Places to Party Before You Die",tv,"Comedy, Documentary, Reality-TV",2022,tt18250578,8.1,377,"AG, BB, BS, HN, NI, RS, TT, US"
"90 Day Fiancé UK",tv,Reality-TV,2022,tt21034492,6.3,316,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"My Life as a Rolling Stone",tv,"Biography, Documentary, Music",2022,tt19298882,7.9,534,"AD, BA, BG, CZ, ES, HR, HU, MD, ME, MK, PL, PT, RO, SI, SK"
"Street Outlaws: End Game",tv,Reality-TV,2022,tt21614294,7,29,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Fantastic Friends",tv,"Documentary, Reality-TV",2022,tt18028428,7.3,172,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
"Scott's Own Vacation House",tv,,2022,tt18748856,8.3,11,"AG, BB, BS, HN, NI, TT, US"
Unprecedented,tv,"Biography, Documentary",2022,tt21194026,6.2,740,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Royal Crackers",tv,"Animation, Comedy",2023,tt26748360,6.3,879,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Who Is Ghislaine Maxwell?",tv,Documentary,2022,tt14073254,6.5,355,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,tv,"Crime, Documentary",2022,,,,"AG, BB, BS, HN, NI, RS, TT, US"
"Rooms We Love",tv,Reality-TV,2022,tt23468832,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Beach Cottage Chronicles",tv,Documentary,2022,tt18213042,7.4,45,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
"BBQ USA",tv,Reality-TV,2022,tt21098698,7,55,"AG, BB, BS, HN, NI, RS, TT, US"
,tv,"Animation, Kids",2021,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Turma do Cueio",tv,Animation,2019,tt12454912,5.8,55,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
,tv,"Animation, Kids",2022,,,,BR
"Steal This House",tv,Reality,2022,tt17220854,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Abdelmassih: Do Milagre ao Crime",tv,Documentary,2022,tt23469832,7.4,8,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"Foster's Funtime for Imaginary Friends",tv,"Adventure, Animation, Comedy",,tt21315804,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Bobby and Sophie on the Coast",tv,Reality-TV,2022,tt21098666,6.5,53,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,tv,"Animation, Kids",2022,,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"Recipe Lost & Found",tv,Reality-TV,2022,tt21624856,7.6,20,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"The Regime",tv,Drama,2024,tt21375036,6.1,12605,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, US, UY, VE"
"Five Guys a Week",tv,Reality-TV,2022,tt15482778,4.7,23,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
"The Art of Vintage",tv,Reality-TV,2022,tt28108044,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Art in Bloom with Helen Dealtry",tv,Family,2021,tt16233256,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
"Capturing Home",tv,Reality,2022,tt21941520,6.9,21,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,tv,,2014,,,,"BG, CZ, HU, MD, RO, SK"
,tv,Documentary,2022,,,,"AR, BR, CO, ES"
,tv,Documentary,2022,,,,"AR, BR, CO"
,tv,,2022,,,,"AR, BR, CO"
"Jaws vs. the Blob",tv,Documentary,2022,tt21382886,5.9,26,"AR, BE, BR, CO, CZ, ES, NL, RO"
"Shark House",tv,Documentary,2022,tt21364728,7.4,13,"AR, BR, CO"
,tv,,2022,,,,"AR, BR, CO"
Harlot,tv,"Adult, Comedy",1971,tt0219744,4.3,119,"AR, BR, CO, FI, NL, NO, SE"
,tv,Reality,2022,,,,DK
,tv,,2022,,,,"AR, BR, CO"
"Bad Behaviour",tv,Drama,2023,tt18273514,6.2,617,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"România Salbatica",tv,Documentary,2021,tt15416740,9.1,388,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NO, PL, PT, RO, SE, SI, SK"
"Flip to a Million",tv,Reality-TV,2022,tt21614588,6.4,18,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MD, MX, NI, PA, PE, PY, RO, RS, SV, TC, TT, US, UY, VE"
"Family or Fiancé",tv,Reality-TV,2019,tt10466184,8.1,52,"AG, BB, BS, HN, NI, TT, US"
"Opal Hunters Red Dirt Road Trip",tv,Documentary,2022,tt28037356,8.9,30,"BA, BG, CZ, DK, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
"Menendez Brothers: Misjudged?",tv,"Crime, Documentary",2022,tt21652428,5.8,138,"AR, BR, CO, FI, NL, NO, SE"
"House of Hammer",tv,"Crime, Documentary",2022,tt14549716,6,3712,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Big Bad Budget Battle",tv,Reality,2022,tt21190394,5.9,38,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
"No Recipe Road Trip with the Try Guys",tv,Documentary,2022,tt15399416,7.6,117,"AG, BB, BG, BS, HN, NI, TT, US"
"Viagra: The Little Blue Pill That Changed the World",tv,Documentary,2022,tt21740378,6.3,64,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
,tv,Drama,2018,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,tv,Documentary,2022,,,,"AD, AG, BB, BE, BG, BS, CZ, ES, FR, HN, HU, MC, MD, NI, NL, NO, PL, RO, SK, TT, US"
"Talking Tom Heroes",tv,"Animation, Comedy",2019,tt12929402,7.1,24,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Who Killed Biggie and Tupac?",tv,"Crime, Documentary, Mystery",2022,tt21801944,6.7,183,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,tv,,2022,,,,"AG, BB, BS, HN, NI, TT, US"
"Baked in Tradition",tv,Reality-TV,2022,tt27675506,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,tv,Reality,2022,,,,"DK, FI, NO, SE"
"Good Sex",tv,Reality-TV,2022,tt22034390,7.5,56,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, FI, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PL, PY, SE, SV, TC, TT, US, UY, VE"
"Pinocchio and Friends",tv,"Adventure, Animation",2021,tt18246752,5,37,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,tv,Documentary,2022,,,,"AG, BB, BS, HN, NI, TT, US"
"Diary of an Old Home",tv,Reality-TV,2022,tt22033566,8.1,43,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
"Rental Redo",tv,Reality-TV,2021,tt16390406,8.8,7,"AG, BB, BS, HN, NI, TT, US"
"Devil in Suburbia",tv,"Crime, Documentary",2022,tt21841018,7.3,139,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
"Barefoot Contessa: Back to Basics",tv,Reality-TV,2008,tt2733504,7.9,81,"AG, BB, BS, HN, NI, RS, TT, US"
"Ghosts of Devil's Perch",tv,Documentary,2022,tt21852952,5.7,262,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, HN, JM, LC, MC, MX, NI, NL, NO, PA, PE, PL, PY, SE, SV, TC, TT, US, UY, VE"
,tv,"Documentary, Crime",2022,,,,"DK, FI"
S.M.A.S.H!,tv,"Action, Adventure, Animation",2022,tt14564848,7.9,26,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,tv,Drama,2020,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Funk.Doc: Popular & Proibido",tv,Documentary,2022,tt22332616,8.4,14,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Deadliest Catch: The Viking Returns",tv,Reality-TV,2022,tt21925978,7.6,147,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
"Runs Good",tv,Reality-TV,2022,tt21807806,7.7,28,"HN, US"
"Clifford the Big Red Dog",tv,"Animation, Family",2019,tt8447844,5.6,202,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Nolly,tv,"Biography, Drama",2023,tt16233462,7.3,2679,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,tv,Reality,2022,,,,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HN, HU, JM, LC, MD, MX, NI, NL, PA, PE, PY, RO, RS, SK, SV, TC, TT, US, UY, VE"
Herkules,tv,Crime,2022,tt15746806,6.5,49,PL
,tv,Comedy,2022,,,,NO
,tv,Reality,2022,,,,NO
"Bad Hair Day",tv,Reality-TV,2022,tt21404498,7.9,30,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,tv,"Reality, Action & Adventure",2022,,,,DK
FourWheeler,tv,Reality-TV,2019,tt15765418,6.9,10,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, PA, PE, PY, SV, TC, US, UY, VE"
"Growing Floret",tv,Documentary,2022,tt12015020,8.8,34,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
"Dangerous Waters",tv,Reality-TV,2012,tt2297714,6.9,38,"AR, BR, CO, CZ, ES, FI, NL, NO, RO, SE"
"Tales from the Explorers Club",tv,Documentary,2022,tt19785594,7.7,185,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Big Sky Kitchen with Eduardo Garcia",tv,"Reality, Documentary",2023,tt21417214,7.8,19,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
"Saving the King",tv,Documentary,2022,tt22022560,7.2,526,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"The Forgotten Valley",tv,"Drama, Horror, Mystery",2022,tt11883886,5.1,302,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
Addiction,tv,Documentary,2007,tt1024803,7.7,15,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
"Kiddie Kai",tv,Reality-TV,2022,tt21832066,7.8,62,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PL, PY, SV, TC, TT, US, UY, VE"
"Dog Detectives",tv,Reality-TV,2018,tt11399390,,,"AD, BE, ES, FR, MC"
"Guy's Ultimate Game Night",tv,Game-Show,2022,tt21104424,5.8,133,"AG, BB, BG, BS, CZ, HN, HU, MD, NI, RO, RS, SK, TT, US"
